Timestamp,T_avg,Idir,Idiff,RH,T_avg1,Idir1,Idiff1,RH1,Hzgb1,T_avg2,Idir2,Idiff2,RH2,Hzgb2,T_avg24,Idir24,Idiff24,RH24,Hzgb24,T_avg168,Idir168,Idiff168,RH168,Hzgb168
2017-01-21 11:00:00,-4.158333333333332,0.8333333333333334,159.75,73.16666666666667,-6.570833333333333,1.0,147.16666666666666,75.58333333333333,14.0,-5.241666666666667,1.5,68.83333333333333,75.08333333333333,14.506666666666666,-0.8583333333333334,566.4166666666666,119.33333333333331,64.08333333333333,16.0,3.095833333333333,625.0833333333334,92.66666666666669,82.66666666666667,20.0
2017-01-21 12:00:00,-2.425,0.0,161.91666666666666,70.75,-4.158333333333332,0.8333333333333334,159.75,73.16666666666667,14.0,-6.570833333333333,1.0,147.16666666666666,75.58333333333333,14.0,-0.43333333333333335,582.5833333333334,119.83333333333331,63.66666666666666,15.136363636363635,3.775,459.41666666666674,170.0,79.66666666666667,19.6231884057971
2017-01-21 13:00:00,-1.2458333333333331,0.0,127.33333333333331,69.0,-2.425,0.0,161.91666666666666,70.75,14.0,-4.158333333333332,0.8333333333333334,159.75,73.16666666666667,14.0,0.5708333333333334,600.1666666666666,103.91666666666669,61.08333333333334,15.0,3.7125,81.58333333333333,204.91666666666663,78.08333333333333,19.873015873015877
2017-01-21 14:00:00,-1.2583333333333333,0.0,104.58333333333331,69.75,-1.2458333333333331,0.0,127.33333333333331,69.0,14.769230769230768,-2.425,0.0,161.91666666666666,70.75,14.0,0.7666666666666666,551.3333333333334,80.0,59.08333333333334,15.0,3.9124999999999988,542.3333333333334,95.33333333333331,76.91666666666667,20.0
2017-01-21 15:00:00,-2.0458333333333334,0.0,53.5,72.5,-1.2583333333333333,0.0,104.58333333333331,69.75,15.0,-1.2458333333333331,0.0,127.33333333333331,69.0,14.769230769230768,0.4208333333333332,424.83333333333326,50.25,58.83333333333334,15.0,3.9916666666666663,579.9166666666666,31.33333333333333,74.58333333333333,19.145161290322577
2017-01-21 16:00:00,-2.191666666666667,0.0,8.666666666666666,73.5,-2.0458333333333334,0.0,53.5,72.5,15.0,-1.2583333333333333,0.0,104.58333333333331,69.75,15.0,-0.6958333333333333,112.08333333333331,12.583333333333336,61.16666666666666,14.656716417910447,3.2291666666666674,155.0,6.75,78.41666666666667,19.892307692307693
2017-01-21 17:00:00,-2.2416666666666667,0.0,0.0,74.5,-2.191666666666667,0.0,8.666666666666666,73.5,15.0,-2.0458333333333334,0.0,53.5,72.5,15.0,-1.6958333333333335,0.0,0.0,64.66666666666667,14.323076923076925,2.5000000000000004,0.0,0.0,78.41666666666667,20.0
2017-01-21 18:00:00,-2.033333333333333,0.0,0.0,72.58333333333333,-2.2416666666666667,0.0,0.0,74.5,15.0,-2.191666666666667,0.0,8.666666666666666,73.5,15.0,-1.7875,0.0,0.0,65.08333333333333,15.0,2.725,0.0,0.0,75.0,20.0
2017-01-21 19:00:00,-1.9958333333333331,0.0,0.0,72.41666666666667,-2.033333333333333,0.0,0.0,72.58333333333333,15.0,-2.2416666666666667,0.0,0.0,74.5,15.0,-1.945833333333333,0.0,0.0,66.83333333333333,14.5,2.4666666666666663,0.0,0.0,75.66666666666667,20.0
2017-01-21 20:00:00,-2.066666666666667,0.0,0.0,72.91666666666667,-1.9958333333333331,0.0,0.0,72.41666666666667,15.0,-2.033333333333333,0.0,0.0,72.58333333333333,15.0,-2.425,0.0,0.0,68.16666666666667,15.0,2.2916666666666665,0.0,0.0,76.25,20.0
2017-01-21 21:00:00,-2.0125,0.0,0.0,72.5,-2.066666666666667,0.0,0.0,72.91666666666667,15.0,-1.9958333333333331,0.0,0.0,72.41666666666667,15.0,-3.0250000000000004,0.0,0.0,69.66666666666667,15.0,2.3208333333333337,0.0,0.0,73.75,20.0
2017-01-21 22:00:00,-1.975,0.0,0.0,72.25,-2.0125,0.0,0.0,72.5,15.0,-2.066666666666667,0.0,0.0,72.91666666666667,15.0,-3.2416666666666663,0.0,0.0,70.0,15.0,2.2291666666666665,0.0,0.0,71.66666666666667,20.0
2017-01-21 23:00:00,-1.8515625,22.125,6.3125,71.734375,-1.975,0.0,0.0,72.25,15.0,-2.0125,0.0,0.0,72.5,15.0,-3.2458333333333336,0.0,0.0,70.25,15.0,0.4791666666666667,0.0,0.0,78.75,20.0
2017-01-22 00:00:00,-1.728125,44.25,12.625,71.21875,-1.8515625,22.125,6.3125,71.734375,15.0,-1.975,0.0,0.0,72.25,15.0,-3.579166666666666,0.0,0.0,72.83333333333333,15.0,0.8041666666666667,0.0,0.0,78.75,20.0
2017-01-22 01:00:00,-1.6046875,66.375,18.9375,70.703125,-1.728125,44.25,12.625,71.21875,15.0,-1.8515625,22.125,6.3125,71.734375,15.0,-4.808333333333334,0.0,0.0,75.75,15.0,-0.3125,0.0,0.0,82.91666666666667,20.0
2017-01-22 02:00:00,-1.4812500000000002,88.5,25.25,70.1875,-1.6046875,66.375,18.9375,70.703125,15.0,-1.728125,44.25,12.625,71.21875,15.0,-5.7375,0.0,0.0,77.25,15.0,-0.8333333333333331,0.0,0.0,86.75,20.0
2017-01-22 03:00:00,-1.3578125,110.625,31.5625,69.671875,-1.4812500000000002,88.5,25.25,70.1875,15.0,-1.6046875,66.375,18.9375,70.703125,15.0,-6.091666666666668,0.0,0.0,77.75,15.0,-0.6291666666666665,0.0,0.0,85.41666666666667,20.0
2017-01-22 04:00:00,-1.234375,132.75,37.875,69.15625,-1.3578125,110.625,31.5625,69.671875,15.0,-1.4812500000000002,88.5,25.25,70.1875,15.0,-6.195833333333333,0.0,0.0,76.08333333333333,14.714285714285715,-0.6833333333333332,0.0,0.0,85.33333333333333,20.0
2017-01-22 05:00:00,-1.1109375,154.875,44.1875,68.640625,-1.234375,132.75,37.875,69.15625,15.0,-1.3578125,110.625,31.5625,69.671875,15.0,-6.675000000000002,0.0,0.0,79.5,14.813953488372093,-0.7666666666666667,0.0,0.0,85.25,20.0
2017-01-22 06:00:00,-0.9875,177.0,50.5,68.125,-1.1109375,154.875,44.1875,68.640625,15.0,-1.234375,132.75,37.875,69.15625,15.0,-6.4541666666666675,0.0,0.0,80.33333333333333,14.517647058823528,-1.1916666666666669,0.0,0.0,83.16666666666667,20.0
2017-01-22 07:00:00,-0.8640625,199.125,56.8125,67.609375,-0.9875,177.0,50.5,68.125,15.0,-1.1109375,154.875,44.1875,68.640625,15.0,-6.1875,0.0,2.6666666666666665,78.5,14.223529411764705,-1.8041666666666665,0.0,1.5833333333333333,84.08333333333333,20.0
2017-01-22 08:00:00,-0.7406250000000001,221.25,63.125,67.09375,-0.8640625,199.125,56.8125,67.609375,15.0,-0.9875,177.0,50.5,68.125,15.0,-5.2875,84.58333333333333,56.0,76.75,14.0,-0.9625,171.83333333333337,36.25,81.16666666666667,20.0
2017-01-22 09:00:00,-0.6171875,243.375,69.4375,66.578125,-0.7406250000000001,221.25,63.125,67.09375,15.0,-0.8640625,199.125,56.8125,67.609375,15.0,-5.241666666666667,1.5,68.83333333333333,75.08333333333333,14.506666666666666,0.4083333333333334,571.0,69.83333333333333,75.41666666666667,20.0
2017-01-22 10:00:00,-0.4937499999999999,265.5,75.75,66.0625,-0.6171875,243.375,69.4375,66.578125,15.0,-0.7406250000000001,221.25,63.125,67.09375,15.0,-6.570833333333333,1.0,147.16666666666666,75.58333333333333,14.0,2.2541666666666664,662.4166666666666,80.91666666666667,70.58333333333333,20.0
2017-01-22 11:00:00,-0.3703125,287.625,82.0625,65.546875,-0.4937499999999999,265.5,75.75,66.0625,15.671641791044776,-0.6171875,243.375,69.4375,66.578125,15.0,-4.158333333333332,0.8333333333333334,159.75,73.16666666666667,14.0,4.579166666666667,748.8333333333335,78.83333333333333,64.08333333333333,19.2089552238806
2017-01-22 12:00:00,-0.246875,309.75,88.375,65.03125,-0.3703125,287.625,82.0625,65.546875,16.71014492753623,-0.4937499999999999,265.5,75.75,66.0625,15.671641791044776,-2.425,0.0,161.91666666666666,70.75,14.0,5.4375,659.25,92.0,61.0,19.0
2017-01-22 13:00:00,-0.12343750000000007,331.875,94.6875,64.515625,-0.246875,309.75,88.375,65.03125,17.0,-0.3703125,287.625,82.0625,65.546875,16.71014492753623,-1.2458333333333331,0.0,127.33333333333331,69.0,14.769230769230768,4.258333333333334,624.4166666666666,87.75,64.33333333333333,19.0
